l8|1|west|[명] 서쪽 / [형] 서쪽의
l8|2|than|[전][접] ~보다
l8|3|across|[전] [~를] 건너서, 가로질러
l8|4|once|[부] 한 번
l8|5|from|[전] ~에서부터, ~부터
l8|6|tall|[형] 키가 큰, 높은
l8|7|light|[명] 빛, 광선 / [형] 가벼운, 밝은, 옅은
l8|8|tidy|[형] 단정한
l8|9|steady|[형] 꾸준한
l8|10|equal|[형] 동일한
l8|11|until|[전][접] ~[때]까지
l8|12|there|[부] 거기에
l8|13|only|[형] 유일한
l8|14|fat|[명] 지방, [형] 살찐, 뚱뚱한
l8|15|sure|[형] 확신하는, 확실한
l8|16|heavy|[형] 무거운, 많은, 심한
l8|17|expensive|[형] 값비싼
l8|18|pure|[형] 순수한
l8|19|excellent|[형] 훌륭한
l8|20|because|[접] ~때문에
l8|21|ago|[부] ~전에
l8|22|abroad|[부）해외에, 해외로
l8|23|fresh|[형] 신선한
l8|24|clever|[형] 영리한
l8|25|same|[형] 똑같은
l8|26|serious|[형] 심각한, 진지한
l8|27|present|[명] 선물 / [형] 현재의
l8|28|especial|[형] 특별한
l8|29|lazy|[형] 게으른
l8|30|native|[형] 태어난 곳의, 토박이의
l8|31|afraid|[형] 두려워하는
l8|32|cloudy|[형] 흐린, 구름 낀
l8|33|dry|[형] 건조한
l8|34|broad|[형] 넓은
l8|35|important|[형] 중요한
l8|36|elementary|[형] 초보의, 기본적인
l8|37|complete|[[동형]] 완 완료벽하한다
l8|38|funny|[형] 우스운, 재미있는
l8|39|each|[형] 각각의, 각자의
l8|40|behind|[전] ~뒤에
l8|41|far|[형] 먼 / [부] 멀리, 훨씬
l8|42|glad|[형] 기쁜
l8|43|rich|[형] 부유한, 풍부한
l8|44|maybe|[부] 아마도
l8|45|slow|[형] 느린
l8|46|weak|[형] 약한, 힘이 없는
l8|47|dear|[형] 사랑하는, 소중한
l8|48|almost|[부] 거의
l8|49|difficult|[형] 어려운
l8|50|many|[형] 많은 many
l8|51|sometimes|[부] 때때로
l8|52|quiet|[형] 조용한
l8|53|idle|[형] 게으른, 나태한
l8|54|how|[부] 얼마나, 어떻게, 정말[감탄문]
l8|55|warm|[형] 따뜻한
l8|56|specific|[형] 구체적인
l8|57|wide|[형] 넓은, 너른
l8|58|interesting|[형] 흥미로운
l8|59|bitter|[형] 쓴, 혹독한
l8|60|receive|（동] 받다
l8|01|abroad|[부] 배에, 배를 타고
l8|02|junk|[명] 쓰레기, 잡동사니
l8|03|absorb|[동] 흡수하다, 빨아들이다
l8|04|keen|[형] 흥미 있는, 열심인
l8|05|abstract|[형] 추상적인
l8|06|knit|[동] 뜨다, 짜다, 뜨개질하다
l8|07|admission|[명] 1. 입장, 입학 2. 입장료
l8|08|lap|[명] 1. 무릎  2. 한 바퀴
l8|09|chemist|[명] 화학자
