l10|06|invalid|[명] 환자^[형] 1. 병약한 2. 무효의
l10|07|betray|[동] 배신하다
l10|08|invasion|[명] 침입, 침략
l10|09|commit|[동] (죄, 과실) 범하다, 저지르다
l10|10|observation|[명] 관찰, 감시
l10|11|commute|[동] 통근하다^[명] 통근, 통근거리
l10|12|occasionally|[부] 가끔, 때때로
l10|13|companion|[명] 1. 동반자 2. 친구, 동료
l10|14|opposition|[명] 반대, 저항, 대립
l10|15|comparative|[형] 비교의^[명] (문법) 비교급
l10|16|optimist|[명] 낙관주의자
l10|17|demonstration|[명] 1. 시위, 데모 2. 시연, 시범
l10|18|puncture|[명] 구멍, (타이어) 펑크^[동] 찌르다, 구멍이 나다
l10|19|dependent|[형] 의지하는, 의존하는
l10|20|punishment|[명] 처벌, 벌
l10|21|deputy|[명] 1. 대리인 2. 부관
l10|22|pursue|[동] 1. 뒤쫓다 2. 추구하다
l10|23|descendant|[명] 자손, 후예
l10|24|qualification|[명] 자격, 자격증
l10|25|erupt|[동] 1. (화산) 폭발하다 
l10|26|souvenir|[명] 기념품
l10|27|establish|[동] 설립하다, 창설하다
l10|28|species|[명] 종(種)
l10|29|ethnic|[형] 민족의
l10|30|specifically|[부] 특별히, 명확히
l10|31|evacuate|[동] 대피시키다
l10|32|spectacular|[형] 장관인, 볼만한, 굉장한
l10|33|gravity|[명] 중력
l10|34|virtually|[부] 사실상, 실질적으로
l10|35|greasy|[형] 기름진, 기름투성이의
l10|36|virus|[명] 바이러스
l10|37|grieve|[동] 몹시 슬퍼하다, 비탄에 잠기다^[동] 보증하다
l10|38|voucher|[명] 할인권, 상품권
l10|39|guarantee|[명] (품질, 손해) 보증, 보증서
l10|40|withdraw|[동] 1. (군대)철수하다 2. (돈)인출하다
